source_url,anchor_text,link_url,rel,nofollow,context
https://www.learnpython.org/,中文,https://www.learnpython.org/zh/,,False,"العربية
		            
		                Български
		            
		                Čeština
		            
		                Dansk
		            
		                Deutsch
		            
		                Ελληνικά
		            
		                English
		            
		                Español
		            
		                Suomi
		            
		                Français
		            
		                עברית
		            
		                हिन्दी
		            
		                Magyar
		            
		                Bahasa Indonesia
		            
		                Italiano
		            
		                日本語
		            
		                한국어
		            
		                Bahasa Melayu
		            
		                Nederlands
		            
		                Norsk
		            
		                Polski
		            
		                Português
		            
		                Română
		            
		                Русский
		            
		                Svenska
		            
		                ไทย
		            
		                Türkçe
		            
		                Українська
		            
		                Tiếng Việt
		            
		                中文"
https://www.learnpython.org/,Star,https://github.com/ronreiter/interactive-tutorials,,False,"Home (current)
            

            
                About
            

            
                Certify
            

            
                
                    More Languages
                
                

                    
		                Python
                    
		                Java
                    
		                HTML
                    
		                Go
                    
		                C
                    
		                C++
                    
		                JavaScript
                    
		                TypeScript
                    
		                PHP
                    
		                Shell
                    
		                C#
                    
		                Perl
                    
		                Ruby
                    
		                Scala
                    
		                SQL
                    

                
              






        

        

        
	        
                
			        
                
                
                    
		                العربية
		            
		                Български
		            
		                Čeština
		            
		                Dansk
		            
		                Deutsch
		            
		                Ελληνικά
		            
		                English
		            
		                Español
		            
		                Suomi
		            
		                Français
		            
		                עברית
		            
		                हिन्दी
		            
		                Magyar
		            
		                Bahasa Indonesia
		            
		                Italiano
		            
		                日本語
		            
		                한국어
		            
		                Bahasa Melayu
		            
		                Nederlands
		            
		                Norsk
		            
		                Polski
		            
		                Português
		            
		                Română
		            
		                Русский
		            
		                Svenska
		            
		                ไทย
		            
		                Türkçe
		            
		                Українська
		            
		                Tiếng Việt
		            
		                中文
		            
                
    	    

            
                Star
                Fork"
https://www.learnpython.org/,Fork,https://github.com/ronreiter/interactive-tutorials/fork,,False,"Home (current)
            

            
                About
            

            
                Certify
            

            
                
                    More Languages
                
                

                    
		                Python
                    
		                Java
                    
		                HTML
                    
		                Go
                    
		                C
                    
		                C++
                    
		                JavaScript
                    
		                TypeScript
                    
		                PHP
                    
		                Shell
                    
		                C#
                    
		                Perl
                    
		                Ruby
                    
		                Scala
                    
		                SQL
                    

                
              






        

        

        
	        
                
			        
                
                
                    
		                العربية
		            
		                Български
		            
		                Čeština
		            
		                Dansk
		            
		                Deutsch
		            
		                Ελληνικά
		            
		                English
		            
		                Español
		            
		                Suomi
		            
		                Français
		            
		                עברית
		            
		                हिन्दी
		            
		                Magyar
		            
		                Bahasa Indonesia
		            
		                Italiano
		            
		                日本語
		            
		                한국어
		            
		                Bahasa Melayu
		            
		                Nederlands
		            
		                Norsk
		            
		                Polski
		            
		                Português
		            
		                Română
		            
		                Русский
		            
		                Svenska
		            
		                ไทย
		            
		                Türkçe
		            
		                Українська
		            
		                Tiếng Việt
		            
		                中文
		            
                
    	    

            
                Star
                Fork"
https://www.learnpython.org/,Python,https://www.learnpython.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,Java,https://www.learnjavaonline.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,HTML,https://www.learn-html.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,Go,https://www.learn-golang.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,C,https://www.learn-c.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,C++,https://www.learn-cpp.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,JavaScript,https://www.learn-js.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,TypeScript,https://www.learn-ts.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,PHP,https://www.learn-php.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,Shell,https://www.learnshell.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,C#,https://www.learncs.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,Perl,https://www.learn-perl.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,Ruby,https://www.learnrubyonline.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,Scala,https://www.learnscala.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,SQL,https://www.learnsqlonline.org,,False,"Python
            
                Java
            
                HTML
            
                Go
            
                C
            
                C++
            
                JavaScript
            
                TypeScript
            
                PHP
            
                Shell
            
                C#
            
                Perl
            
                Ruby
            
                Scala
            
                SQL"
https://www.learnpython.org/,,https://codingforkids.io?utm_source=learnpython&utm_medium=banner&utm_campaign=cfk-learnpython&utm_id=learnpython,,False,
https://www.learnpython.org/,DataCamp's,https://datacamp.pxf.io/c/67577/1012793/13294?sharedId=learnpython.org,,False,Get started learning Python with DataCamp's free Intro to Python tutorial. Learn Data Science by completing interactive coding challenges and watching videos by expert instructors. Start Now!
https://www.learnpython.org/,Intro to Python tutorial,https://datacamp.pxf.io/c/67577/1012793/13294?sharedId=learnpython.org,,False,Get started learning Python with DataCamp's free Intro to Python tutorial. Learn Data Science by completing interactive coding challenges and watching videos by expert instructors. Start Now!
https://www.learnpython.org/,Start Now,https://datacamp.pxf.io/c/67577/1012793/13294?sharedId=learnpython.org,,False,Get started learning Python with DataCamp's free Intro to Python tutorial. Learn Data Science by completing interactive coding challenges and watching videos by expert instructors. Start Now!
https://www.learnpython.org/,DataCamp,https://datacamp.pxf.io/c/67577/1012793/13294?sharedId=learnpython.org,,False,This site is generously supported by DataCamp. DataCamp offers online interactive Python Tutorials for Data Science. Join 11 million other learners and get started learning Python for data science today!
https://www.learnpython.org/,Python Tutorials,https://datacamp.pxf.io/c/67577/1012793/13294?sharedId=learnpython.org,,False,This site is generously supported by DataCamp. DataCamp offers online interactive Python Tutorials for Data Science. Join 11 million other learners and get started learning Python for data science today!
https://www.learnpython.org/,LEARNPYTHON23ALE25 - Click here to redeem your discount,https://datacamp.pxf.io/Y9Nz7R,,False,Good news! You can save 25% off your Datacamp annual subscription with the code LEARNPYTHON23ALE25 - Click here to redeem your discount
https://www.learnpython.org/,Facebook,http://www.facebook.com/groups/180708015327157/,,False,"You are welcome to join our group on Facebook for questions, discussions and updates."
https://www.learnpython.org/,LearnX,https://www.learnx.org,,False,"After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile."
https://www.learnpython.org/,"Hello, World!",https://www.learnpython.org/en/Hello%2C_World%21,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Variables and Types,https://www.learnpython.org/en/Variables_and_Types,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Lists,https://www.learnpython.org/en/Lists,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Basic Operators,https://www.learnpython.org/en/Basic_Operators,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,String Formatting,https://www.learnpython.org/en/String_Formatting,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Basic String Operations,https://www.learnpython.org/en/Basic_String_Operations,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Conditions,https://www.learnpython.org/en/Conditions,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Loops,https://www.learnpython.org/en/Loops,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Functions,https://www.learnpython.org/en/Functions,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Classes and Objects,https://www.learnpython.org/en/Classes_and_Objects,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Dictionaries,https://www.learnpython.org/en/Dictionaries,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Modules and Packages,https://www.learnpython.org/en/Modules_and_Packages,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Input and Output,https://www.learnpython.org/en/Input_and_Output,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Starting Out,https://codingforkids.io/play/python/intro-level1,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Movement with Functions,https://codingforkids.io/play/python/intro-level2,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Collecting items,https://codingforkids.io/play/python/intro-level3,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
https://www.learnpython.org/,Pushing objects,https://codingforkids.io/play/python/intro-level4,,False,"Welcome
Welcome to the LearnPython.org interactive Python tutorial.
Whether you are an experienced programmer or not, this website is intended for everyone who wishes to learn the Python programming language.
You are welcome to join our group on Facebook for questions, discussions and updates.
After you complete the tutorials, you can get certified at LearnX and add your certification to your LinkedIn profile.
Just click on the chapter you wish to begin from, and follow the instructions. Good luck!
Learn the Basics

Hello, World!
Variables and Types
Lists
Basic Operators
String Formatting
Basic String Operations
Conditions
Loops
Functions
Classes and Objects
Dictionaries
Modules and Packages
Input and Output

Coding for Kids

Starting Out
Movement with Functions
Collecting items
Pushing objects
Printing on screen
Building objects
Apply what you've learned

Advanced Tutorials

Generators
List Comprehensions
Lambda functions
Multiple Function Arguments
Regular Expressions
Exception Handling
Sets
Serialization
Partial functions
Code Introspection
Closures
Decorators
Map, Filter, Reduce
Parsing CSV Files

Other Python Tutorials

DataCamp has tons of great interactive Python Tutorials covering data manipulation, data visualization, statistics, machine learning, and more
Read Python Tutorials and References course from After Hours Programming

Contributing Tutorials
Read more here: Contributing Tutorials"
